Product ID,Price,Competitor Price,Elasticity Index,Discount,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost
2872,12.88,13.86,2.41,0.05,389,3.26,2.39,15.63
2873,94.62,92.18,2.41,0.15,5,3.56,1.73,19.71
2874,90.29,82.62,1.06,0.05,53,2.54,2.22,16.09
2875,58.2,63.53,1.96,0.05,105,4.3,4.8,6.62
2876,58.92,58.16,1.66,0.2,72,2.75,6.28,19.29
2877,68.84,70.54,0.97,0.15,174,3.8,4.22,19.69
2878,44.83,46.33,1.02,0.15,141,3.91,5.79,3.34
2879,68.25,68.88,1.48,0.1,71,2.5,4.53,18.12
2880,14.03,13.2,1.34,0.0,201,4.95,3.86,13.62
2881,14.86,15.62,1.08,0.0,267,3.26,6.57,18.52
2882,51.15,54.26,2.12,0.1,79,2.69,8.55,18.4
2883,59.47,60.1,1.46,0.05,90,4.64,15.14,17.94
2884,89.9,89.7,1.81,0.1,6,2.88,19.16,17.82
2885,19.42,17.92,0.88,0.1,198,2.56,18.46,3.24
2886,84.04,77.05,1.57,0.15,23,3.74,10.04,3.73
2887,28.9,27.98,1.14,0.1,251,2.82,9.77,3.24
2888,45.47,43.75,1.55,0.05,127,4.96,3.39,2.73
2889,38.49,41.99,2.06,0.0,107,2.53,19.46,7.71
2890,46.01,48.62,2.04,0.2,135,2.63,15.44,14.0
2891,23.54,24.3,1.21,0.1,292,4.58,17.1,7.74
2892,55.32,55.52,1.89,0.1,106,3.1,5.45,14.69
2893,82.15,76.68,2.38,0.15,13,4.78,8.62,16.59
2894,49.74,54.5,1.75,0.15,126,3.28,2.95,13.66
2895,54.16,52.8,0.8,0.1,121,2.67,18.88,9.84
2896,86.39,79.6,1.86,0.1,30,2.53,6.43,6.61
2897,73.55,73.45,0.71,0.05,159,3.21,12.32,3.36
2898,54.14,58.19,2.24,0.0,53,3.68,3.89,10.38
2899,33.19,35.76,1.53,0.0,115,2.5,16.25,14.67
2900,89.64,80.88,1.27,0.2,35,3.95,4.54,11.42
2901,61.93,66.72,0.61,0.0,111,3.33,16.38,14.71
2902,29.9,28.54,1.26,0.2,352,3.48,8.63,7.37
2903,34.22,31.07,2.31,0.15,72,3.15,11.98,2.27
2904,82.28,88.01,0.54,0.2,264,3.82,6.12,15.65
2905,13.97,14.99,1.45,0.2,413,3.08,17.77,5.17
2906,99.29,101.2,2.36,0.0,17,2.84,15.44,12.71
2907,21.73,22.06,1.29,0.1,447,4.73,7.73,16.28
2908,81.65,86.76,1.36,0.15,53,3.48,12.12,3.64
2909,45.53,48.14,1.66,0.05,73,2.69,3.45,12.37
2910,54.3,58.54,1.43,0.2,127,3.08,4.05,14.1
2911,89.26,90.2,0.84,0.2,56,3.27,11.14,15.18
2912,47.16,51.57,0.54,0.2,210,4.42,13.17,3.81
2913,58.37,64.17,1.72,0.1,84,2.56,11.59,16.68
2914,14.44,13.33,2.34,0.05,359,3.7,11.63,2.79
2915,10.21,10.93,0.71,0.0,269,3.52,15.1,10.87
2916,32.03,32.03,0.92,0.15,413,4.92,18.15,9.42
2917,71.25,69.65,1.24,0.1,115,2.95,8.36,5.21
2918,20.91,21.39,2.12,0.05,296,4.07,11.2,6.74
2919,20.24,18.44,1.04,0.15,295,3.01,17.97,4.12
2920,46.99,47.05,2.26,0.0,50,3.87,9.82,9.09
2921,68.31,73.37,0.61,0.15,232,3.89,9.46,1.67
2922,74.09,69.84,2.38,0.2,71,2.69,15.56,17.89
2923,26.06,25.68,1.62,0.2,318,3.64,17.67,4.11
2924,17.16,18.67,1.82,0.1,197,3.65,15.02,17.83
2925,94.64,93.28,1.24,0.15,52,3.3,2.9,17.41
2926,33.46,32.51,2.06,0.2,239,3.19,9.83,9.58
2927,86.8,85.77,0.83,0.1,183,3.06,5.03,10.46
2928,87.71,88.06,0.6,0.1,279,2.51,7.03,6.74
2929,79.53,81.63,1.29,0.1,87,2.5,9.91,19.94
2930,25.2,26.71,2.21,0.0,173,3.97,5.21,13.74
2931,83.96,83.16,2.01,0.2,15,3.23,10.8,19.08
2932,79.23,84.26,1.53,0.2,91,2.92,13.22,8.88
2933,63.71,64.13,1.64,0.05,45,4.21,17.62,17.78
2934,40.35,39.04,0.76,0.0,252,3.82,5.02,9.52
2935,33.63,34.69,2.18,0.2,186,4.79,6.9,17.47
2936,20.97,21.88,2.07,0.2,167,4.58,8.71,3.49
2937,55.88,56.53,1.81,0.05,93,4.32,5.27,13.1
2938,62.67,57.12,1.43,0.15,94,2.82,7.31,13.9
2939,42.34,39.55,2.43,0.15,95,4.17,17.78,13.47
2940,52.78,50.52,2.26,0.0,44,4.23,3.63,9.49
2941,42.72,40.86,1.79,0.1,81,4.41,9.43,13.99
2942,67.69,70.04,1.24,0.05,119,3.16,6.91,5.55
2943,91.11,82.34,1.74,0.05,13,4.1,2.47,12.32
2944,24.75,26.02,1.65,0.2,387,4.05,2.83,11.53
2945,44.33,42.25,1.29,0.2,221,3.46,15.91,7.05
2946,22.68,21.82,1.11,0.05,146,4.16,17.19,15.8
2947,66.24,66.61,1.31,0.1,106,2.72,15.09,2.54
2948,75.6,71.3,1.65,0.15,72,4.11,11.25,4.26
2949,93.87,101.09,1.36,0.0,45,4.02,15.68,9.95
2950,35.1,32.19,1.03,0.15,334,3.03,3.89,17.94
2951,95.52,94.46,2.02,0.0,30,4.55,15.82,11.93
2952,15.69,16.79,1.56,0.1,468,4.69,9.05,17.0
2953,64.27,65.76,0.64,0.05,235,3.03,15.26,10.83
2954,15.14,14.51,1.24,0.1,312,2.69,5.33,15.92
2955,90.44,89.01,2.27,0.05,18,4.01,16.82,7.19
2956,57.68,60.07,2.01,0.2,89,3.7,11.79,16.49
2957,70.24,76.89,1.15,0.0,101,3.57,1.14,8.63
2958,84.84,91.51,2.38,0.2,39,4.4,10.87,11.62
2959,23.53,22.79,0.65,0.05,285,4.92,6.9,4.34
2960,13.47,14.82,2.42,0.0,323,3.69,2.09,18.49
2961,89.1,80.25,0.99,0.0,55,2.52,9.5,14.33
2962,38.34,34.72,0.52,0.2,322,3.99,6.92,17.32
2963,21.61,23.01,1.37,0.0,201,4.13,4.88,4.95
2964,52.16,49.03,1.22,0.05,249,4.57,7.63,2.29
2965,63.85,58.24,1.58,0.05,89,3.0,4.41,7.41
2966,12.79,12.12,2.09,0.2,420,3.81,6.7,10.82
2967,34.74,34.23,2.18,0.1,151,3.62,3.19,16.25
2968,12.95,13.55,1.3,0.05,400,4.16,2.6,8.56
2969,47.83,49.02,1.36,0.05,191,2.66,18.29,6.13
2970,90.56,85.81,0.8,0.0,139,4.71,18.15,8.08
2971,98.44,98.5,0.6,0.0,160,3.78,16.73,14.37
2972,67.33,73.07,1.78,0.05,34,4.69,5.38,7.39
2973,24.55,26.09,0.63,0.2,609,3.35,14.79,19.6
2974,91.53,88.29,1.97,0.1,35,4.13,12.2,4.32
2975,56.46,61.91,1.58,0.0,102,4.89,1.97,15.31
2976,23.84,24.83,0.9,0.0,200,4.86,18.09,12.19
2977,92.96,84.82,1.58,0.1,63,4.86,19.96,5.43
2978,78.17,70.9,0.87,0.0,59,2.61,14.47,15.32
2979,75.85,70.82,1.38,0.2,83,3.51,5.4,9.5
2980,73.83,77.19,2.1,0.0,40,2.65,11.53,13.97
2981,28.03,26.26,1.42,0.0,152,3.27,3.08,13.58
2982,28.99,29.06,0.8,0.05,219,2.94,6.68,3.1
2983,71.95,66.09,1.95,0.2,58,4.05,14.63,16.96
2984,29.78,32.28,0.87,0.2,538,4.45,6.72,13.95
2985,49.48,47.94,1.98,0.05,69,3.78,3.8,15.83
2986,80.38,86.94,1.46,0.15,94,4.49,1.14,9.51
2987,80.56,87.72,1.41,0.1,48,2.53,11.88,4.71
2988,50.79,45.78,2.2,0.2,68,4.55,19.4,7.2
2989,81.3,80.71,1.92,0.15,6,2.95,10.2,18.13
2990,85.48,77.35,0.57,0.1,267,3.65,5.04,18.82
2991,68.93,74.56,1.09,0.2,113,3.61,9.8,10.16
2992,30.56,30.67,2.24,0.0,174,4.68,12.44,6.68
2993,34.66,31.71,0.54,0.2,434,4.91,16.23,14.88
2994,38.34,35.35,1.59,0.1,142,3.14,9.6,15.55
2995,20.51,20.03,1.96,0.15,145,2.67,4.29,16.49
2996,34.58,37.63,1.74,0.0,213,4.13,4.57,1.59
2997,28.86,29.97,2.02,0.1,95,3.76,18.09,1.18
2998,50.98,54.73,1.95,0.1,48,3.91,5.49,7.79
2999,91.76,89.31,1.88,0.2,99,2.62,14.83,3.9
3000,19.4,17.63,2.14,0.05,268,4.44,6.11,16.29
3001,74.82,81.92,1.79,0.05,5,3.08,14.69,11.12
3002,71.86,64.92,1.3,0.0,78,3.34,2.49,16.68
3003,18.62,20.28,1.44,0.1,236,3.07,4.94,4.36
3004,93.03,90.59,1.93,0.15,6,4.86,8.77,12.92
3005,61.16,55.17,2.25,0.0,13,2.92,10.79,12.02
3006,42.74,44.35,1.04,0.0,272,4.33,7.71,7.47
3007,78.09,85.59,1.18,0.2,165,3.11,11.9,10.82
3008,33.16,36.25,2.36,0.15,44,3.56,7.18,12.19
3009,72.42,67.51,1.66,0.1,61,4.99,13.89,17.9
3010,13.57,12.71,0.86,0.1,195,2.75,10.71,2.06
3011,85.55,86.67,1.83,0.1,28,4.7,14.4,16.64
3012,50.34,51.72,2.48,0.0,24,4.87,9.19,19.62
3013,67.3,70.53,2.15,0.2,16,4.25,17.65,14.9
3014,29.91,28.0,1.99,0.0,136,2.52,8.26,15.01
3015,70.94,77.45,0.92,0.05,141,4.55,6.85,5.14
3016,79.5,81.71,2.25,0.05,36,4.71,11.58,10.94
3017,52.59,56.24,1.55,0.1,145,4.95,10.67,14.41
3018,65.6,66.12,2.28,0.2,42,4.6,10.84,12.44
3019,51.07,50.19,1.16,0.1,97,3.61,16.13,8.32
3020,90.47,99.1,0.62,0.1,246,4.22,12.18,18.86
3021,54.81,55.71,1.45,0.0,75,3.71,17.82,10.77
3022,85.76,92.06,1.04,0.1,88,3.38,12.76,19.43
3023,82.12,89.57,1.93,0.1,37,4.07,1.41,11.71
3024,46.95,48.59,2.41,0.2,93,4.42,17.54,16.07
3025,30.71,31.01,1.88,0.2,148,4.09,16.96,15.1
3026,46.55,41.93,2.27,0.2,57,4.57,1.93,13.56
3027,84.36,76.6,1.41,0.1,77,2.94,3.38,1.27
3028,30.49,28.66,2.04,0.2,219,3.43,11.57,2.47
3029,57.2,53.61,2.19,0.2,54,3.28,1.81,12.05
3030,82.55,78.5,1.92,0.15,41,2.99,8.81,18.32
3031,41.81,40.18,1.52,0.15,162,3.61,19.53,12.42
3032,67.8,65.9,1.75,0.05,29,4.87,4.28,5.48
3033,32.11,31.6,1.9,0.0,182,3.85,4.92,7.08
3034,19.84,18.24,1.01,0.0,136,3.22,13.85,12.84
3035,81.49,74.04,2.12,0.2,5,3.39,1.84,12.34
3036,18.91,19.56,2.4,0.05,159,4.03,16.59,19.16
3037,34.42,34.68,1.43,0.05,181,3.38,4.78,11.05
3038,86.96,85.99,1.9,0.15,79,3.85,11.1,7.75
3039,41.18,42.29,1.97,0.05,46,3.19,5.73,10.97
3040,97.57,103.97,1.82,0.1,40,3.36,13.52,15.94
3041,98.18,96.76,1.59,0.2,5,4.26,12.16,11.27
3042,34.14,35.11,2.26,0.1,182,3.96,18.98,7.19
3043,13.69,14.93,1.4,0.0,209,2.73,9.47,7.43
3044,73.46,78.45,0.62,0.15,276,4.93,17.62,15.38
3045,50.59,49.84,2.19,0.1,64,2.62,11.94,2.26
3046,19.07,19.62,1.85,0.2,339,2.71,18.37,6.22
3047,73.68,68.92,2.2,0.1,32,4.25,6.54,3.91
3048,12.81,12.96,0.78,0.1,372,4.27,11.45,18.95
3049,88.32,96.82,0.56,0.05,156,2.55,8.41,2.71
3050,22.48,22.56,2.37,0.15,157,4.11,2.25,15.41
3051,21.46,23.29,0.8,0.0,210,2.58,11.91,12.98
3052,25.81,25.33,2.12,0.2,222,4.9,16.09,13.02
3053,96.42,106.04,2.15,0.2,5,4.24,11.57,15.51
3054,72.39,73.53,1.92,0.0,55,2.97,6.31,8.61
3055,82.12,74.61,0.76,0.2,199,2.9,6.01,8.61
3056,45.79,46.58,1.83,0.05,150,3.92,5.52,6.49
3057,40.27,38.45,2.28,0.1,88,4.08,19.61,12.36
3058,31.1,28.2,1.35,0.05,146,4.58,8.59,18.67
3059,53.26,56.68,1.33,0.05,95,4.76,7.02,18.56
3060,59.66,56.99,1.39,0.05,126,3.48,8.95,14.36
3061,66.86,70.83,0.66,0.0,183,4.61,3.2,18.22
3062,33.14,31.74,2.28,0.15,80,3.86,4.72,19.31
3063,95.38,89.55,2.24,0.0,11,3.68,10.67,16.11
3064,25.28,27.67,2.5,0.0,190,4.25,16.18,8.75
3065,96.91,94.23,1.67,0.05,34,2.76,17.65,10.18
3066,11.34,11.57,2.0,0.15,289,3.16,17.45,18.69
3067,53.3,54.47,0.91,0.0,136,4.54,18.95,13.73
3068,40.0,40.49,1.84,0.15,225,3.76,3.39,16.59
3069,50.42,54.6,1.8,0.05,126,4.77,1.78,3.21
3070,61.36,63.5,2.3,0.0,58,2.72,3.01,4.68
3071,49.2,48.26,2.16,0.15,84,3.28,12.41,7.54
3072,47.34,50.77,2.38,0.2,56,3.39,11.57,4.58
3073,75.95,71.1,2.24,0.0,38,3.56,13.75,18.22
3074,71.73,72.36,2.24,0.0,5,4.97,8.05,5.12
3075,84.99,92.65,0.63,0.0,187,3.28,8.44,11.59
3076,32.5,33.31,2.19,0.15,225,3.8,11.37,2.62
3077,64.86,68.97,1.71,0.1,81,3.84,2.5,3.94
3078,62.67,64.59,1.26,0.0,53,4.43,16.2,5.7
3079,43.28,46.21,0.61,0.2,237,3.79,18.53,19.67
3080,53.75,58.52,1.86,0.2,195,4.01,8.36,16.14
3081,38.24,36.5,1.16,0.05,276,4.38,15.05,13.8
3082,22.77,21.26,1.44,0.1,316,2.75,11.43,18.41
3083,29.24,29.15,1.86,0.1,115,4.91,5.48,19.17
3084,19.5,20.28,2.32,0.15,279,4.62,2.29,9.62
3085,71.48,67.58,2.15,0.05,18,3.47,5.67,7.23
3086,69.47,62.58,1.4,0.15,92,4.32,12.49,6.99
3087,95.55,92.55,1.28,0.05,62,4.41,1.76,1.68
3088,75.67,82.77,0.98,0.1,51,4.63,16.89,6.31
3089,14.68,15.26,1.24,0.15,438,2.97,19.44,7.75
3090,89.58,87.81,0.72,0.05,74,4.26,2.59,1.7
3091,87.64,82.25,2.44,0.1,6,2.58,5.69,17.77
3092,49.9,48.46,1.65,0.1,132,2.79,13.84,17.11
3093,62.73,58.59,0.76,0.0,180,4.44,16.32,5.78
3094,97.85,90.14,1.21,0.15,112,4.53,7.57,16.25
3095,57.91,62.62,1.59,0.0,75,3.98,10.79,16.13
3096,91.48,100.58,1.57,0.1,57,3.95,17.94,7.37
3097,17.47,16.3,0.57,0.15,672,4.37,8.3,14.24
3098,27.19,24.77,2.4,0.15,127,4.77,2.55,6.51
3099,49.67,47.98,1.05,0.2,90,3.55,19.9,2.34
3100,62.63,62.15,0.53,0.05,224,2.79,4.43,10.59
3101,83.46,78.53,0.65,0.2,154,4.6,1.93,9.33
3102,98.94,95.01,1.66,0.2,51,3.35,8.8,3.62
3103,45.0,42.3,0.78,0.1,340,2.83,3.31,10.32
3104,14.27,15.05,0.58,0.05,420,4.04,19.6,19.04
3105,82.11,85.6,1.26,0.2,89,3.95,8.24,14.9
3106,64.39,66.13,1.75,0.2,69,3.69,16.69,15.04
3107,27.87,27.24,0.72,0.15,527,4.65,4.36,15.39
3108,54.53,59.0,1.13,0.1,127,3.18,3.64,15.15
3109,76.81,84.02,1.34,0.2,59,2.53,13.34,1.38
3110,79.34,74.16,0.82,0.05,134,3.31,18.28,18.57
3111,54.97,51.92,1.51,0.0,66,2.52,3.18,16.77
3112,37.47,37.66,0.67,0.0,190,3.86,12.2,6.22
3113,97.64,89.66,0.59,0.1,194,3.45,2.61,11.5
3114,69.7,68.82,1.54,0.0,46,4.53,16.43,12.69
3115,46.74,47.51,1.0,0.15,176,4.49,18.28,3.51
3116,35.24,35.4,0.69,0.15,498,3.59,12.95,5.83
3117,75.8,73.24,1.35,0.05,65,3.04,14.08,1.44
3118,31.8,32.07,2.33,0.1,58,3.56,2.05,17.42
3119,25.45,27.79,1.95,0.1,187,4.1,2.39,1.47
3120,57.69,54.29,2.13,0.0,21,2.98,4.41,7.06
3121,36.1,37.22,2.24,0.2,88,4.43,6.2,2.49
3122,66.6,60.52,2.45,0.2,64,3.33,15.44,15.85
3123,20.61,18.83,2.03,0.2,176,4.83,9.27,18.57
3124,68.94,69.66,1.72,0.05,55,3.78,2.49,11.69
3125,35.5,32.69,1.23,0.1,300,4.62,17.2,3.65
3126,10.02,9.06,0.86,0.0,385,4.04,19.88,11.61
3127,21.42,20.02,1.87,0.05,218,3.89,9.65,15.64
3128,94.03,95.24,2.49,0.15,7,4.21,10.72,14.65
3129,88.06,91.64,1.43,0.15,73,4.53,2.49,15.09
3130,31.02,29.18,1.95,0.15,241,4.11,8.28,6.3
3131,80.05,82.75,1.49,0.1,90,4.49,8.06,2.4
3132,64.77,60.66,1.36,0.15,145,2.98,19.35,3.83
3133,97.38,99.59,1.32,0.2,58,3.19,13.55,19.15
3134,43.62,42.86,1.51,0.15,140,3.07,15.86,12.66
3135,71.33,73.53,1.23,0.05,62,4.5,3.44,14.83
3136,15.72,17.27,2.0,0.15,376,2.72,8.92,18.08
3137,45.66,49.66,2.25,0.2,123,4.49,4.64,17.2
3138,96.74,87.15,2.27,0.15,21,3.47,17.34,5.15
3139,58.51,63.02,0.96,0.0,151,2.7,3.9,2.1
3140,35.91,32.8,2.29,0.2,59,3.56,9.34,18.58
3141,20.82,22.71,1.18,0.1,299,3.25,2.02,19.65
3142,73.32,70.12,1.12,0.15,186,3.98,13.05,11.78
3143,68.04,66.43,1.95,0.05,56,3.68,10.16,17.88
3144,43.65,40.09,1.11,0.15,183,3.24,10.46,5.4
3145,95.58,88.17,0.61,0.05,131,4.66,2.93,3.11
3146,12.0,12.54,1.25,0.0,322,3.52,10.77,10.5
3147,37.34,40.65,1.94,0.1,210,3.68,11.71,16.41
3148,92.9,94.95,1.15,0.2,130,4.62,19.29,13.44
3149,38.88,40.56,1.76,0.2,241,2.72,1.63,13.11
3150,32.7,34.42,1.82,0.1,171,3.47,18.53,1.33
3151,58.08,55.32,1.97,0.0,53,3.51,10.11,7.03
3152,84.14,76.49,2.29,0.0,16,3.74,4.99,18.85
3153,19.28,17.36,1.37,0.15,364,2.77,13.65,3.55
3154,94.87,92.04,0.83,0.0,78,2.76,10.82,14.8
3155,81.56,77.34,1.14,0.15,65,3.54,5.31,15.43
3156,26.31,24.01,1.36,0.05,235,2.58,12.91,14.92
3157,74.08,69.33,1.93,0.1,65,3.14,9.99,19.8
3158,44.65,41.29,0.53,0.05,156,3.0,14.09,8.77
3159,46.21,50.04,1.13,0.05,266,3.72,14.09,13.96
3160,80.5,74.7,2.06,0.05,13,2.53,9.98,4.68
3161,96.65,97.38,1.84,0.05,12,4.19,8.43,8.59
3162,21.4,21.8,1.96,0.2,185,4.64,2.2,10.34
3163,47.86,48.27,2.12,0.0,20,4.27,10.38,5.08
3164,53.28,49.01,2.07,0.1,68,4.55,5.62,18.23
3165,43.87,42.28,1.86,0.1,43,4.11,2.01,14.61
3166,42.69,38.86,1.38,0.05,143,3.77,7.28,6.39
3167,14.7,14.4,2.47,0.1,350,3.05,2.66,3.56
3168,71.7,67.23,1.64,0.15,44,3.2,12.02,6.47
3169,49.26,49.87,0.91,0.1,280,3.29,10.57,12.84
3170,27.53,28.59,1.09,0.05,257,2.6,16.06,16.7
3171,83.44,83.98,1.89,0.1,38,4.78,6.09,10.56
3172,82.23,81.15,2.35,0.0,5,4.75,8.06,2.95
3173,53.78,52.56,0.86,0.05,139,2.77,14.09,5.74
3174,36.86,39.38,0.66,0.2,280,3.89,19.87,7.56
3175,67.43,63.64,2.26,0.0,5,3.67,18.18,13.09
3176,35.93,37.62,2.33,0.1,97,4.21,10.9,5.69
3177,31.24,32.85,1.05,0.2,400,4.01,13.88,5.44
3178,75.75,74.52,1.25,0.0,111,2.81,11.11,6.44
3179,13.63,13.08,1.82,0.15,437,4.15,9.26,12.26
3180,18.53,18.42,1.16,0.0,346,4.02,12.44,10.36
3181,10.61,9.75,2.25,0.2,227,3.83,8.34,16.99
3182,23.76,21.61,0.72,0.15,265,3.51,6.32,14.26
3183,16.21,14.95,0.58,0.1,369,4.89,14.41,13.67
3184,99.62,93.39,0.92,0.05,87,4.62,17.57,3.94
3185,35.99,36.02,1.07,0.1,258,3.96,6.47,2.05
3186,23.43,25.07,0.73,0.05,346,2.52,14.43,10.69
3187,31.69,30.01,0.63,0.05,245,3.58,9.25,2.36
3188,94.25,102.45,2.01,0.2,74,4.25,6.74,7.92
3189,56.81,61.98,0.83,0.15,309,2.79,12.8,1.5
3190,42.83,46.76,2.33,0.15,129,3.52,18.85,4.36
3191,88.61,94.59,1.24,0.0,40,2.98,7.68,3.1
3192,45.55,44.31,1.84,0.1,132,3.35,15.43,16.22
3193,40.15,36.72,0.95,0.2,371,2.57,6.98,7.58
3194,28.66,29.05,0.98,0.1,187,2.82,16.27,2.5
3195,44.0,44.52,1.65,0.0,59,3.64,15.44,6.04
3196,38.5,41.2,1.62,0.0,166,4.75,15.55,13.97
3197,70.96,78.0,2.04,0.2,58,3.73,19.96,15.17
3198,36.06,36.12,2.02,0.0,170,3.63,3.67,3.28
3199,61.95,60.03,1.84,0.2,35,4.47,8.39,15.79
3200,15.93,14.93,1.4,0.0,192,3.17,12.99,8.04
3201,27.22,24.52,2.28,0.15,151,2.74,12.22,13.91
3202,46.67,46.75,1.75,0.2,120,3.02,15.83,13.76
3203,94.33,95.37,2.48,0.15,5,4.48,1.89,16.08
3204,43.95,46.81,2.14,0.15,164,4.19,14.4,14.25
3205,69.77,69.83,0.59,0.2,308,2.73,15.02,1.74
3206,32.96,35.7,1.14,0.1,368,4.17,2.16,10.87
3207,21.43,21.98,1.64,0.05,348,4.83,11.23,4.16
3208,15.27,16.31,1.94,0.0,303,2.61,5.65,19.43
3209,37.49,34.85,1.6,0.0,108,4.04,16.23,5.86
3210,24.19,25.91,2.07,0.1,217,3.45,1.94,8.98
3211,25.66,26.56,1.07,0.05,193,3.75,3.78,4.74
3212,78.47,73.29,0.87,0.1,163,3.82,2.98,3.56
3213,11.43,10.72,0.61,0.05,291,4.43,2.24,12.42
3214,60.2,65.34,1.65,0.2,148,3.89,12.4,10.37
3215,44.15,40.02,1.88,0.2,78,3.98,17.5,8.12
3216,55.59,55.17,1.15,0.15,112,3.33,10.71,2.62
3217,60.65,58.39,1.73,0.15,43,2.81,5.0,14.98
3218,38.2,39.46,0.6,0.2,236,4.21,7.53,1.11
3219,36.56,39.04,0.7,0.15,384,2.5,7.85,9.7
3220,76.01,73.88,1.9,0.2,58,3.32,9.58,13.02
3221,88.41,87.12,1.24,0.1,47,3.05,8.99,9.18
3222,27.33,29.97,1.84,0.0,101,3.47,13.75,3.4
3223,18.79,19.85,2.16,0.2,158,3.28,7.46,15.79
3224,90.8,98.01,2.21,0.2,5,4.26,13.6,7.15
3225,41.49,40.98,0.84,0.2,215,3.15,11.39,3.56
3226,59.62,56.45,1.47,0.15,130,3.9,1.92,11.46
3227,42.36,41.61,1.97,0.15,77,3.64,18.47,1.36
3228,21.32,22.24,2.05,0.15,218,4.5,4.38,7.16
3229,63.04,58.12,2.07,0.15,46,3.57,9.58,15.26
3230,57.26,54.63,0.96,0.1,145,4.66,19.0,18.34
3231,28.27,25.71,0.89,0.2,321,2.5,5.7,12.24
3232,50.67,49.98,1.68,0.1,123,4.01,1.42,5.13
3233,81.73,87.08,1.98,0.15,23,2.52,10.31,5.18
3234,63.14,57.14,1.14,0.1,79,4.28,5.25,12.47
3235,18.72,19.38,0.71,0.2,426,3.09,12.06,8.73
3236,59.32,64.45,1.93,0.2,33,3.45,16.53,4.37
3237,73.25,69.39,1.1,0.15,72,3.45,10.71,15.96
3238,81.34,84.49,0.83,0.2,261,4.62,13.26,4.8
3239,66.62,72.95,0.8,0.1,227,2.76,13.66,7.11
3240,23.74,25.93,1.13,0.05,354,4.17,16.59,2.17
3241,73.92,70.0,1.69,0.2,72,4.95,14.07,14.33
3242,70.96,65.29,1.22,0.1,28,2.56,19.55,6.23
3243,12.2,11.34,0.54,0.1,481,4.91,9.67,5.42
3244,47.06,48.96,0.69,0.1,264,2.55,1.95,6.76
3245,39.97,41.77,1.08,0.2,407,4.6,8.49,17.61
3246,70.25,72.7,1.82,0.05,37,4.9,16.96,10.84
3247,29.45,28.49,0.7,0.15,396,4.98,3.53,4.0
3248,63.18,59.01,1.62,0.15,68,3.65,14.98,15.72
3249,92.19,93.68,0.74,0.2,258,4.67,11.18,4.96
3250,81.8,81.54,0.92,0.2,193,2.81,18.11,8.84
3251,92.93,97.18,0.84,0.0,103,3.56,14.89,11.79
3252,98.07,96.92,0.63,0.05,90,3.27,13.55,12.1
3253,10.96,10.61,1.84,0.1,359,3.49,17.85,2.31
3254,66.05,63.32,1.43,0.1,98,4.25,18.26,16.9
3255,47.16,44.43,2.16,0.15,92,2.72,8.31,10.11
3256,87.39,83.29,0.7,0.2,94,5.0,18.63,19.8
3257,32.66,30.02,0.79,0.05,349,4.09,2.04,14.63
3258,98.29,95.28,1.11,0.15,64,4.68,15.49,19.86
3259,65.23,59.19,2.03,0.05,20,4.57,7.39,9.62
3260,81.42,76.31,1.11,0.2,137,4.41,10.26,3.67
3261,17.7,18.58,1.32,0.1,180,2.6,16.88,14.82
3262,26.51,25.59,1.1,0.0,257,3.79,13.1,15.78
3263,78.26,80.89,0.66,0.05,139,3.32,9.69,17.2
3264,11.98,12.5,2.38,0.1,156,2.78,4.11,6.73
3265,83.52,84.88,1.6,0.05,29,3.36,18.85,10.7
3266,11.26,12.29,2.08,0.05,173,4.11,7.32,17.29
3267,69.14,62.52,1.82,0.05,39,3.08,2.92,17.43
3268,42.86,44.9,1.53,0.2,222,3.61,11.72,1.49
3269,65.03,71.0,0.68,0.15,282,3.51,8.72,13.75
3270,72.64,77.91,1.79,0.05,48,2.63,12.22,12.43
3271,40.82,38.11,0.81,0.2,238,4.07,5.44,2.58
3272,19.72,19.03,1.33,0.0,132,4.05,8.2,18.67
3273,16.27,15.2,1.76,0.15,424,4.92,19.48,9.46
3274,63.0,64.28,2.06,0.2,55,3.25,18.79,13.81
3275,56.86,59.27,1.87,0.0,47,3.55,17.42,17.77
3276,76.8,73.99,1.84,0.15,77,3.51,15.8,3.47
3277,55.88,56.32,0.8,0.2,401,4.8,3.97,17.26
3278,48.02,49.85,1.19,0.0,145,3.52,9.87,14.76
3279,45.83,45.11,0.59,0.2,277,3.61,14.83,16.95
3280,12.38,13.26,1.94,0.0,352,3.13,5.97,10.4
3281,40.2,42.38,2.41,0.05,88,2.5,1.63,1.64
3282,97.84,89.32,1.03,0.05,15,2.78,8.94,13.74
3283,88.62,90.77,0.68,0.15,252,4.26,9.08,8.12
3284,39.64,37.55,1.45,0.0,201,4.21,2.24,8.65
3285,62.9,63.63,2.21,0.05,5,3.31,7.09,9.38
3286,86.26,94.14,1.6,0.15,7,3.68,18.43,10.37
3287,49.71,53.48,0.59,0.1,267,3.24,5.76,13.58
3288,11.62,11.39,2.45,0.05,328,4.33,11.81,14.81
3289,16.71,16.01,2.16,0.05,348,4.61,10.27,15.76
3290,55.94,52.96,0.76,0.2,173,4.75,17.38,13.76
3291,97.25,97.88,2.34,0.1,27,2.93,13.42,16.27
3292,72.39,66.8,1.4,0.0,76,4.24,4.01,3.32
3293,16.38,16.54,1.24,0.15,396,4.91,3.71,16.9
