Price,Competitor Price,Discount,Elasticity Index,Storage Cost,Return Rate (%),Customer Reviews,Demand
1022.03,1045.26,0.17,1.4,19.7,5.76,4.29,868
1994.2,2042.44,0.31,0.65,28.63,21.8,2.92,812
1290.21,1305.09,0.34,1.59,19.67,15.65,3.98,330
1488.78,1550.67,0.1,0.72,34.86,7.28,4.48,1027
1080.21,1087.87,0.04,1.14,16.66,2.71,3.97,909
859.4,925.98,0.25,1.11,14.6,12.88,3.21,1287
652.45,651.48,0.11,0.77,10.53,15.56,4.98,1936
641.44,652.56,0.16,0.74,30.91,3.55,4.97,1904
1513.16,1420.09,0.23,1.45,9.09,15.29,3.72,53
162.81,165.41,0.1,1.66,21.93,8.47,4.28,2023
1295.43,1420.18,0.28,0.86,24.37,3.15,4.32,1395
949.08,1027.22,0.35,1.21,30.11,21.73,4.82,1374
1093.7,1052.77,0.22,0.83,24.14,16.88,4.41,1319
145.22,156.83,0.06,1.78,35.92,5.44,4.1,2052
1325.18,1390.31,0.31,1.06,14.16,5.28,3.81,1083
1186.75,1323.74,0.28,1.64,38.44,5.46,2.97,98
1929.7,2006.62,0.25,0.76,15.94,21.26,4.33,979
1809.36,1889.62,0.08,1.17,35.97,11.03,4.31,52
1647.82,1629.05,0.22,1.42,15.61,3.07,4.57,170
248.45,256.87,0.06,0.99,16.82,20.13,4.34,1763
1395.66,1431.17,0.3,0.96,39.48,9.58,4.56,1004
209.25,231.88,0.06,0.68,32.33,2.92,4.89,2324
1357.26,1346.29,0.24,1.03,25.81,24.08,3.07,629
1926.91,2061.78,0.28,1.34,38.32,24.41,3.47,50
390.88,386.74,0.3,0.68,8.65,6.5,3.9,2115
932.27,978.9,0.25,1.2,36.18,14.59,3.24,1058
1515.14,1471.4,0.12,1.26,20.24,15.66,5.0,389
1975.96,1902.13,0.0,1.75,11.4,11.89,4.41,50
154.49,151.13,0.11,0.65,25.01,12.06,4.67,2093
1581.02,1523.36,0.19,0.61,37.19,19.0,4.98,1340
476.9,532.56,0.21,0.82,26.08,21.03,3.25,1698
1990.94,2112.42,0.0,1.67,37.87,14.48,4.18,50
419.55,427.4,0.08,0.64,21.66,10.71,3.6,1982
645.83,693.93,0.16,0.89,9.84,16.08,4.39,1777
727.27,679.53,0.08,1.54,11.03,11.94,4.12,765
455.56,493.48,0.05,0.93,24.82,14.6,4.94,1922
211.85,191.49,0.21,0.72,38.39,2.74,3.92,2246
972.84,948.65,0.07,1.43,9.12,15.05,3.5,644
1721.44,1724.67,0.1,1.56,26.33,5.99,4.57,50
755.02,731.73,0.01,1.68,35.19,5.35,3.2,682
542.45,525.78,0.04,0.57,23.99,11.22,4.09,1699
1437.29,1435.11,0.3,1.11,17.4,24.56,3.89,620
1108.44,1122.2,0.04,0.7,22.99,16.91,2.95,944
1008.28,1046.46,0.1,0.73,11.26,16.84,3.16,1208
1458.42,1451.53,0.1,1.38,30.3,22.75,4.79,114
1004.91,1067.84,0.26,1.57,15.03,5.96,3.44,990
1765.57,1788.59,0.09,0.61,20.08,23.61,2.93,850
1951.46,1950.26,0.31,0.63,33.51,15.67,4.78,1289
1633.79,1724.83,0.32,0.73,23.84,17.44,3.13,1050
216.21,229.37,0.04,0.86,15.61,9.17,3.76,1961
1460.47,1546.74,0.23,0.94,39.9,12.59,3.68,841
1038.26,971.8,0.3,1.32,31.65,10.44,3.91,872
908.15,895.25,0.26,1.62,39.72,17.35,3.7,815
1940.16,1826.07,0.17,1.18,22.33,16.6,3.82,50
1867.13,1907.63,0.04,1.37,11.59,2.36,4.78,50
376.47,421.13,0.26,1.8,30.64,10.98,3.02,1356
808.46,779.23,0.25,0.7,19.49,18.83,2.94,1501
216.04,207.63,0.29,1.33,10.96,10.24,4.5,2146
1284.3,1352.67,0.25,0.83,27.11,17.19,3.67,1220
342.32,350.2,0.23,1.42,35.53,16.58,3.03,1794
1927.73,1843.9,0.06,1.74,23.15,23.44,3.75,50
981.57,1040.16,0.22,0.82,25.54,19.54,4.35,1677
477.88,488.71,0.16,0.93,11.81,18.18,4.22,1642
1339.19,1423.98,0.06,1.12,9.79,4.34,3.31,597
1171.51,1327.2,0.13,1.37,18.21,15.31,4.85,803
1967.31,2133.65,0.3,0.87,29.3,24.22,4.05,392
1335.98,1371.47,0.33,1.67,23.21,13.36,3.58,50
1236.18,1239.95,0.29,0.85,39.43,5.57,4.82,1541
774.43,770.97,0.23,0.88,32.63,23.27,4.98,1574
998.28,978.96,0.06,1.17,22.89,14.57,2.88,660
298.49,295.23,0.12,1.1,31.45,10.29,4.55,1958
470.97,519.04,0.25,1.59,17.47,4.18,3.08,1636
1314.25,1358.06,0.25,1.03,18.57,10.69,3.45,964
402.51,414.79,0.28,0.92,29.99,7.91,4.17,2194
1834.55,1749.9,0.21,0.98,12.41,5.85,4.43,643
762.07,760.36,0.1,1.26,32.91,9.88,4.97,1109
1925.79,1970.03,0.14,0.68,12.05,14.46,3.19,927
375.99,359.63,0.12,1.6,30.18,19.39,4.62,1503
1175.77,1216.68,0.08,1.46,35.61,4.53,4.05,366
451.11,520.3,0.1,1.01,37.62,3.63,4.21,1798
372.5,372.91,0.31,0.54,24.8,11.77,3.63,2089
418.05,432.61,0.06,1.61,15.89,13.0,3.67,1446
685.94,713.3,0.08,0.91,38.76,15.43,4.51,1408
1616.38,1537.28,0.04,1.73,14.93,4.62,2.81,50
1736.21,1884.41,0.11,0.95,29.48,22.77,2.87,208
672.1,654.89,0.17,1.01,33.33,20.13,3.45,1299
204.5,187.15,0.12,1.01,9.02,21.47,4.58,1985
1574.5,1506.93,0.04,1.45,29.96,13.53,3.08,50
1232.55,1300.57,0.21,1.34,21.36,21.23,3.19,537
635.44,640.65,0.05,0.78,10.13,11.2,4.38,1528
858.27,873.08,0.1,1.74,21.82,19.44,4.38,542
989.12,994.81,0.26,1.52,27.39,19.57,3.98,833
1265.68,1236.3,0.22,0.84,26.24,7.39,4.46,1259
1235.81,1336.77,0.35,1.03,39.48,23.43,4.65,1163
338.8,331.89,0.04,1.21,7.74,18.39,4.32,1648
1098.98,1119.64,0.13,0.77,17.41,15.39,4.93,1409
1982.2,1973.49,0.12,1.64,10.5,12.76,4.73,50
436.07,442.42,0.28,1.28,10.72,15.47,4.34,2123
1110.35,1141.96,0.08,1.16,15.56,16.6,3.71,847
660.53,682.01,0.13,1.01,21.06,16.47,3.11,1260
846.71,836.53,0.32,1.64,26.54,5.86,4.08,1075
1245.69,1211.75,0.28,1.06,13.69,4.93,4.19,904
1562.68,1623.11,0.21,1.37,29.19,2.97,2.81,54
1019.82,962.46,0.23,0.55,38.21,8.77,4.2,1832
816.31,849.07,0.0,1.36,23.24,19.0,2.87,621
1821.6,1912.4,0.03,1.57,9.86,15.41,4.07,50
1999.86,1985.1,0.04,1.69,12.17,11.27,3.47,50
1563.11,1558.72,0.09,1.15,38.55,12.17,4.02,308
937.33,983.73,0.31,0.98,25.26,24.69,3.31,1505
1219.73,1260.53,0.18,1.03,5.64,12.57,2.92,869
1070.66,1192.6,0.33,1.32,39.63,21.53,4.07,1020
1999.85,2075.63,0.08,1.12,36.1,19.33,4.92,50
1669.48,1655.42,0.1,1.08,16.45,4.41,4.97,695
1343.17,1358.78,0.04,1.06,21.11,17.42,4.6,578
1974.39,1973.33,0.04,1.18,33.37,23.73,4.34,50
184.94,188.92,0.25,0.68,37.89,8.41,2.87,1951
862.34,895.9,0.22,1.79,33.68,4.05,2.8,579
564.62,559.21,0.17,1.6,27.47,8.57,3.25,1011
1172.93,1093.92,0.03,1.14,13.85,5.88,2.97,710
1028.97,1160.7,0.21,1.49,28.79,5.73,4.82,1080
285.26,286.73,0.0,1.48,5.85,10.62,3.48,1476
501.86,484.52,0.09,1.52,34.91,6.89,4.36,1324
1202.17,1261.04,0.17,0.93,33.53,18.86,4.33,1046
1013.87,1072.84,0.05,0.98,8.38,9.25,4.24,1229
936.04,1015.61,0.21,1.16,7.2,18.45,4.93,1247
1296.16,1337.42,0.26,1.25,14.06,16.34,4.4,667
1479.49,1427.11,0.12,1.11,33.79,3.49,4.61,705
447.51,460.89,0.01,0.62,39.17,3.35,3.81,1771
307.1,285.34,0.14,1.77,34.96,14.05,4.1,1750
1692.54,1664.08,0.28,1.28,32.22,7.35,3.49,50
1864.92,1849.7,0.23,1.17,32.03,11.6,3.35,50
1461.02,1424.53,0.06,0.59,31.8,20.91,4.03,1173
743.49,726.0,0.23,0.82,36.61,11.77,4.66,1969
924.07,898.11,0.17,1.24,16.66,12.63,3.08,827
322.09,349.66,0.32,0.94,12.35,17.96,4.77,2417
1146.19,1194.72,0.21,0.88,33.54,11.44,3.98,1356
1060.72,1096.91,0.08,1.53,12.94,17.71,4.16,419
1208.03,1218.67,0.22,0.85,22.56,5.11,3.53,1234
1802.63,1855.83,0.17,0.8,30.52,6.24,4.42,1014
1526.08,1518.15,0.12,1.69,31.81,7.99,4.62,50
581.83,573.71,0.3,0.69,23.84,10.93,4.23,2105
185.24,201.9,0.1,1.75,31.95,12.91,4.96,2017
1309.65,1282.03,0.12,1.03,33.8,13.12,4.62,569
244.74,256.98,0.0,1.09,27.71,2.1,3.34,1704
1053.79,1159.97,0.25,1.66,33.01,18.78,4.77,632
364.69,395.49,0.1,0.55,6.55,7.66,3.05,2030
1113.49,1070.95,0.05,1.56,39.35,6.0,4.32,522
1941.38,1895.72,0.29,0.75,18.09,17.69,3.23,822
1072.01,953.05,0.19,1.4,11.74,15.8,4.58,838
943.21,1035.57,0.08,1.6,29.91,17.2,4.97,826
1540.58,1499.07,0.31,1.12,36.36,13.35,3.69,457
654.51,662.13,0.26,1.62,21.69,16.17,2.93,696
876.45,956.64,0.21,1.35,13.43,16.47,3.08,1191
1981.96,2185.88,0.02,1.44,25.66,22.39,4.26,50
409.32,415.99,0.1,1.61,29.98,16.0,4.85,1385
1527.81,1595.52,0.23,1.49,33.61,4.6,3.46,50
120.38,129.29,0.29,0.68,21.88,19.28,3.72,2252
1858.74,1945.84,0.07,1.56,13.44,14.93,4.94,50
142.57,147.91,0.3,1.2,38.59,2.16,2.95,1954
1189.13,1236.01,0.13,1.72,21.22,21.68,4.23,50
153.02,162.92,0.12,0.88,38.34,18.99,4.89,2042
1448.76,1471.68,0.23,0.8,34.19,16.99,2.86,1029
1926.31,2041.21,0.07,1.72,38.33,4.07,3.84,50
1837.49,1828.67,0.3,0.79,32.79,16.72,4.71,1078
1646.29,1688.4,0.12,1.59,9.02,22.84,3.9,50
1417.03,1411.85,0.13,0.94,38.17,5.24,4.63,946
695.63,693.17,0.01,1.33,8.08,23.52,3.6,855
379.3,398.26,0.01,1.58,18.28,6.19,3.28,1273
1356.06,1378.52,0.13,1.17,13.97,13.93,3.8,690
916.21,871.59,0.1,0.89,8.32,8.1,4.44,1482
981.18,1014.85,0.03,1.48,11.21,23.21,4.91,749
241.39,221.26,0.13,1.38,13.44,18.07,3.32,1859
319.5,311.87,0.28,1.4,15.58,17.07,4.92,2050
872.14,800.17,0.23,0.65,38.2,9.32,4.35,1772
680.2,727.19,0.19,1.14,13.67,11.91,3.21,1329
1824.27,1878.03,0.17,1.54,19.85,14.45,3.72,50
679.87,671.21,0.35,0.61,35.68,20.04,3.56,1983
1480.97,1559.4,0.21,1.26,35.8,18.82,3.93,276
1294.01,1203.57,0.25,1.27,20.59,7.77,3.06,422
1088.75,1143.78,0.26,1.57,36.78,19.67,3.45,404
1053.02,1086.82,0.13,0.92,11.96,21.22,3.51,1140
1814.03,2035.86,0.35,1.73,21.51,13.46,4.33,50
639.16,605.74,0.14,0.93,29.02,17.5,3.28,1569
1370.37,1428.13,0.17,1.03,28.03,23.03,4.71,920
1568.93,1670.71,0.19,0.86,30.21,12.29,3.28,809
1726.28,1797.3,0.31,0.8,36.33,14.46,3.7,958
1962.58,1901.92,0.11,1.71,8.3,17.06,4.37,50
1329.57,1324.98,0.24,1.43,7.79,18.21,3.2,279
1632.16,1639.81,0.14,0.66,23.37,4.9,4.81,1495
1613.75,1667.13,0.03,1.13,21.68,11.37,3.37,268
585.78,568.75,0.17,0.7,35.32,17.46,3.89,1709
1640.64,1720.98,0.1,1.45,6.1,2.23,4.13,50
440.98,439.48,0.34,1.42,26.72,12.97,4.99,1867
748.14,760.46,0.27,1.32,27.38,4.07,3.2,1391
144.53,138.24,0.33,1.16,38.33,8.26,4.98,2313
1551.81,1554.31,0.29,0.68,12.46,5.68,4.29,1365
1778.8,1652.5,0.06,0.96,25.58,23.86,4.62,223
339.45,337.54,0.09,1.24,10.34,14.24,4.43,1688
679.56,697.64,0.17,1.54,12.47,23.18,3.99,1042
1156.53,1089.49,0.28,0.92,9.57,13.32,3.55,1201
259.56,237.47,0.18,0.69,6.01,19.28,4.46,2205
954.97,944.09,0.2,1.79,38.08,18.29,4.69,491
714.97,721.0,0.16,0.68,11.68,7.05,4.92,2054
135.22,136.6,0.3,0.92,33.14,22.59,4.52,2277
1301.88,1426.11,0.3,0.6,24.9,4.38,2.86,1768
1073.23,1000.58,0.14,1.3,19.68,11.69,4.07,687
1632.62,1804.8,0.13,1.29,19.46,20.74,2.82,50
768.9,728.73,0.3,0.9,21.3,17.39,4.16,1676
793.68,848.55,0.34,0.69,38.19,8.66,4.61,1999
1370.65,1364.31,0.3,1.66,19.85,23.24,4.37,295
1839.27,1707.09,0.21,0.88,27.51,12.64,3.72,349
562.49,628.74,0.04,0.59,21.85,3.38,4.9,1927
704.1,690.36,0.22,0.84,32.39,12.76,3.35,1503
376.69,391.56,0.11,1.31,39.18,14.04,4.61,1966
1624.03,1638.33,0.16,1.12,7.34,8.84,3.28,459
316.06,322.99,0.26,1.54,6.15,4.3,3.62,1672
1623.12,1640.15,0.09,0.58,6.5,15.96,4.84,1227
788.04,802.94,0.21,1.77,14.35,24.8,3.47,666
168.83,174.29,0.04,1.09,34.06,14.44,4.14,1887
302.92,308.62,0.19,1.28,36.28,20.02,3.32,1516
946.91,875.52,0.01,0.6,19.38,9.34,4.9,1684
1917.38,1772.72,0.12,1.37,30.62,20.25,4.11,50
617.58,624.85,0.05,0.86,36.21,3.86,4.26,1858
1128.78,1195.77,0.33,1.37,26.97,10.46,4.36,1072
464.1,470.27,0.21,1.59,35.72,3.61,4.82,1610
1883.88,2007.0,0.01,1.15,31.19,22.99,4.17,50
823.89,861.04,0.07,0.82,34.67,3.03,3.34,1462
797.68,744.52,0.21,1.63,28.8,6.15,2.88,768
1575.55,1558.06,0.2,1.66,27.5,22.89,3.58,50
1121.82,1188.62,0.24,1.27,21.16,16.1,4.82,1119
458.87,463.44,0.16,1.55,14.65,9.9,4.64,1693
801.6,845.75,0.08,1.24,39.88,3.44,4.87,1275
1651.66,1671.93,0.3,1.22,33.84,4.24,4.48,360
191.59,199.17,0.13,1.39,25.16,14.08,2.9,1598
1211.96,1246.29,0.26,1.38,17.08,5.46,3.59,756
316.55,301.67,0.08,1.46,36.5,15.01,3.96,1642
764.44,728.89,0.08,1.0,19.52,3.81,4.4,1383
632.5,651.25,0.33,1.62,28.26,9.95,4.46,1448
1675.09,1738.59,0.12,0.97,25.76,22.35,3.18,322
1939.26,2110.92,0.29,0.93,7.51,20.12,3.87,549
1558.47,1597.83,0.04,0.92,39.01,5.01,4.31,879
1324.91,1383.05,0.13,1.29,7.02,18.29,3.34,570
814.34,901.41,0.29,0.88,7.47,18.27,4.26,1715
1967.1,1993.23,0.34,0.75,33.12,7.05,4.61,1291
1792.85,1919.13,0.09,1.47,19.02,22.4,4.24,50
631.09,618.82,0.15,0.9,17.72,17.45,2.91,1493
1057.37,1032.23,0.34,1.65,31.36,16.59,4.28,669
942.11,847.01,0.15,1.01,32.98,6.87,4.09,1314
259.93,261.83,0.24,1.28,39.37,5.09,4.29,2143
1507.92,1383.59,0.19,1.54,11.87,3.31,3.77,50
1702.71,1804.42,0.2,1.42,9.97,24.28,3.74,50
456.92,444.23,0.02,0.94,28.82,8.98,3.78,1709
472.72,452.21,0.18,0.54,36.08,10.04,3.18,1615
1965.99,2049.18,0.22,0.59,22.39,4.71,3.13,1055
1738.67,1789.94,0.1,0.94,19.09,17.0,4.82,561
226.01,235.62,0.34,0.75,16.22,6.68,3.18,2153
1689.22,1695.62,0.17,1.8,14.25,22.21,3.45,50
552.64,605.28,0.01,1.06,27.74,24.4,4.61,1374
1946.22,2119.58,0.24,1.13,16.14,11.68,3.18,87
684.21,711.21,0.23,1.73,6.46,20.44,2.94,794
1393.67,1351.72,0.32,1.21,6.97,8.26,2.95,421
352.94,374.2,0.08,1.22,19.61,21.38,4.24,1679
603.63,663.97,0.13,1.6,30.07,8.33,3.84,1251
1438.25,1531.53,0.29,1.78,30.76,22.35,3.46,50
1308.85,1306.8,0.07,0.53,15.47,16.92,3.11,968
1713.06,1666.85,0.23,1.07,29.23,6.64,3.2,321
1645.09,1733.0,0.03,0.79,38.42,24.65,4.35,614
1173.71,1173.81,0.18,0.75,11.14,11.04,4.09,1459
382.72,384.38,0.31,0.87,29.41,15.12,3.07,1657
1378.03,1353.77,0.24,0.85,34.94,3.49,4.97,1133
1589.44,1486.19,0.34,1.53,15.06,19.31,2.86,50
1350.32,1381.02,0.19,1.77,31.66,3.58,4.56,50
520.92,530.94,0.18,0.95,30.64,19.94,4.37,1770
313.51,328.39,0.22,0.8,6.55,16.51,4.76,2180
357.6,332.44,0.34,0.89,31.74,13.54,3.77,2145
137.56,143.6,0.15,1.42,31.81,21.76,3.84,1846
342.47,331.57,0.14,0.83,18.11,7.91,2.94,1871
1874.1,1797.91,0.33,1.03,13.48,23.15,4.1,258
278.38,269.4,0.13,1.26,31.71,12.28,3.12,1596
622.16,677.41,0.21,0.7,12.46,3.81,3.15,1794
1529.01,1567.01,0.06,1.55,16.95,4.23,3.09,50
538.56,521.76,0.29,1.67,22.98,10.15,4.84,1633
697.55,738.78,0.2,1.77,25.24,23.14,3.66,822
1344.09,1407.48,0.3,1.51,5.02,12.85,3.58,379
211.68,205.33,0.21,1.52,25.54,20.23,3.49,1949
662.44,624.56,0.0,1.52,10.48,9.68,3.44,1179
1564.0,1655.99,0.24,1.16,6.01,7.18,4.71,724
1400.73,1491.65,0.33,1.3,37.92,13.4,3.45,456
1654.7,1605.99,0.27,1.68,7.82,14.81,3.22,50
1263.72,1253.92,0.33,1.1,14.7,6.13,4.8,1107
1447.7,1468.17,0.35,0.95,36.93,10.46,3.19,903
1603.42,1555.14,0.33,1.75,18.53,3.34,4.53,50
1651.63,1729.08,0.17,1.2,8.87,11.65,3.71,360
195.98,198.55,0.09,1.26,10.5,22.98,3.28,1717
1640.76,1632.03,0.33,1.19,7.66,8.09,4.08,403
1335.19,1350.5,0.02,0.64,32.24,21.64,4.86,1085
451.46,472.99,0.26,1.57,9.61,5.2,4.36,1937
770.53,830.82,0.25,0.87,31.69,12.32,3.47,1536
1508.67,1521.64,0.09,0.77,24.92,16.66,4.47,955
1471.34,1388.2,0.33,0.54,18.7,16.88,3.23,1425
1033.61,1072.01,0.09,1.17,9.63,18.18,3.44,1063
1525.88,1409.36,0.14,0.65,34.63,22.78,4.79,1108
1635.56,1499.42,0.02,1.2,29.47,9.65,4.79,51
142.25,148.93,0.2,1.69,31.08,4.45,4.94,2355
1280.27,1343.34,0.15,0.77,14.2,10.91,3.63,1232
426.36,441.68,0.21,1.29,15.75,3.97,3.83,1786
866.37,907.2,0.3,1.77,20.76,17.43,4.53,1040
1528.6,1533.62,0.11,0.68,21.39,22.42,3.2,916
1903.17,1895.13,0.25,1.19,8.92,19.13,3.21,50
1943.23,2029.55,0.22,0.61,7.33,23.63,4.8,1265
186.87,184.88,0.17,0.92,19.36,23.52,4.66,2206
860.34,866.33,0.3,1.12,31.05,5.0,3.55,1323
1288.74,1258.59,0.18,1.61,19.17,2.67,3.86,160
760.71,711.15,0.02,1.63,10.12,11.71,3.41,677
1505.01,1484.44,0.22,1.37,5.26,22.83,4.67,545
937.71,902.71,0.02,0.81,36.26,4.6,3.25,1338
623.35,647.17,0.14,1.06,5.36,5.91,4.05,1820
953.95,969.1,0.05,1.67,22.68,24.0,3.67,223
606.68,639.46,0.31,1.44,29.6,11.77,4.6,1731
623.99,629.96,0.0,1.18,11.37,13.69,4.68,1607
794.36,848.04,0.01,1.42,17.85,24.68,4.01,900
257.18,275.09,0.21,0.65,24.54,4.87,4.67,2415
1506.32,1549.84,0.07,1.64,18.04,9.88,4.31,50
949.57,925.13,0.23,1.55,19.95,17.61,4.09,727
962.74,972.79,0.05,0.67,18.85,8.63,2.86,1030
857.43,841.98,0.14,1.05,32.63,9.66,3.48,1436
1933.99,1937.94,0.35,1.25,6.43,2.49,3.89,99
1692.64,1744.7,0.25,0.83,25.75,13.17,2.87,787
129.37,127.33,0.33,1.28,22.83,9.47,4.89,2375
1708.14,1809.15,0.24,1.07,13.93,13.81,4.16,573
1865.52,2032.63,0.28,1.34,19.27,12.89,3.5,50
1168.4,1195.61,0.08,0.59,13.67,11.61,3.16,1262
780.58,806.4,0.3,0.55,29.9,24.02,3.16,1569
1957.78,1999.98,0.21,0.66,5.92,14.19,4.9,1163
755.56,745.22,0.08,1.74,32.05,10.52,4.88,686
1875.11,1891.29,0.25,1.68,16.53,16.66,2.81,50
1759.23,1769.7,0.19,1.19,6.57,19.54,4.43,251
496.81,494.16,0.26,1.73,5.07,8.61,4.76,1526
1054.3,1103.8,0.22,0.78,37.53,2.93,4.63,1600
487.31,495.33,0.34,1.34,38.88,15.32,4.82,1919
1294.0,1376.85,0.0,0.75,34.51,23.48,2.92,713
288.05,307.25,0.13,0.72,26.05,19.05,3.24,1810
1683.77,1882.75,0.0,1.4,15.57,14.41,4.76,50
946.17,987.12,0.18,1.46,25.83,4.34,4.77,889
217.47,219.28,0.34,1.57,11.48,12.18,3.95,2311
149.1,150.51,0.11,1.45,33.24,2.32,4.86,2141
134.62,143.74,0.09,0.81,36.85,8.71,2.87,1940
273.81,278.77,0.25,0.79,19.41,13.47,3.66,2365
1758.76,1782.81,0.02,0.96,20.7,8.12,3.16,80
313.19,323.39,0.12,1.32,33.05,17.42,3.33,1548
1462.8,1511.01,0.06,0.64,18.81,17.77,4.75,1178
1809.86,1796.75,0.2,1.79,12.36,17.57,4.22,50
1476.44,1543.86,0.04,1.76,9.18,13.49,3.08,50
428.13,433.03,0.08,1.04,18.33,7.75,4.32,1508
1144.47,1140.36,0.21,1.76,25.04,11.54,4.95,482
817.93,843.7,0.01,1.25,14.42,4.75,3.22,896
1221.07,1343.6,0.06,1.36,18.49,16.68,4.18,364
1821.85,1802.28,0.18,1.52,19.21,19.71,4.32,50
576.78,568.31,0.14,0.5,19.3,19.38,4.64,2047
1274.46,1313.32,0.27,1.06,17.6,7.66,3.46,831
105.91,113.74,0.21,0.73,37.96,12.12,4.06,2297
1493.92,1588.71,0.11,1.3,14.55,18.34,4.31,181
409.9,446.38,0.29,0.73,16.97,2.98,4.62,2354
694.57,743.51,0.16,0.71,33.92,17.93,2.92,1454
1618.91,1633.67,0.08,0.86,6.82,21.46,4.34,641
1621.36,1554.17,0.02,1.36,5.91,6.93,3.23,50
830.88,890.28,0.12,1.12,23.15,17.7,3.06,1141
1379.7,1542.29,0.02,1.0,35.6,2.07,4.18,841
1369.6,1355.75,0.2,0.59,21.67,9.67,2.88,1327
373.45,403.79,0.27,1.03,13.68,17.23,3.72,2104
482.5,502.72,0.09,1.49,9.74,24.31,4.94,1545
523.69,561.34,0.0,0.91,13.29,15.19,3.3,1536
1048.2,1017.37,0.16,1.61,32.96,7.92,3.2,186
1915.39,1993.9,0.08,1.06,32.18,10.69,4.97,337
1628.02,1586.56,0.31,1.34,24.86,2.38,4.1,193
745.25,657.7,0.33,1.56,37.05,19.72,3.94,1152
471.28,492.9,0.13,1.39,12.38,6.05,4.12,1633
1002.12,1041.92,0.14,1.06,19.79,11.0,3.61,930
1011.4,966.98,0.19,0.57,29.17,24.75,4.92,1571
111.56,116.05,0.23,1.71,22.95,11.81,4.3,2262
1588.55,1774.92,0.15,0.63,32.13,23.21,3.37,848
680.96,769.45,0.05,0.76,38.1,18.7,3.94,1550
1818.65,1918.2,0.07,1.33,26.95,9.48,3.38,50
1357.71,1269.06,0.04,0.6,39.75,7.36,4.97,1531
835.03,827.96,0.22,1.13,36.71,21.85,4.88,1415
1792.29,1820.58,0.24,0.64,11.37,15.81,3.99,1237
404.51,381.56,0.12,1.36,36.25,20.65,3.49,1326
127.29,130.03,0.25,1.6,19.8,23.66,4.73,2284
1512.08,1573.82,0.33,0.99,6.27,16.98,4.82,1204
235.31,229.67,0.11,0.72,9.29,21.18,3.49,1925
1580.92,1606.28,0.05,0.66,13.35,23.29,4.27,1128
921.59,929.34,0.07,1.5,17.02,9.46,4.13,907
604.14,585.82,0.02,1.63,34.15,21.13,3.77,930
762.77,768.01,0.34,1.17,14.47,16.57,4.02,1510
1970.52,2052.3,0.32,1.67,9.38,21.33,4.81,50
291.53,316.41,0.06,1.59,32.89,10.47,3.76,1695
833.0,876.23,0.23,1.51,31.57,22.51,3.05,724
1889.9,1737.05,0.17,0.7,11.62,15.14,3.14,702
490.22,505.75,0.05,1.0,36.9,16.51,3.15,1523
1888.73,1898.37,0.01,1.62,16.81,20.1,4.92,50
1516.67,1577.54,0.23,1.6,25.37,20.67,2.81,50
158.47,170.63,0.24,0.53,32.91,19.45,3.51,2083
1304.78,1429.75,0.24,1.65,26.25,7.61,4.78,476
596.35,557.15,0.15,0.57,21.46,20.04,4.14,1941
565.13,559.08,0.21,1.04,37.05,2.53,4.81,1723
1543.95,1703.88,0.23,1.63,5.3,20.25,4.07,50
1404.73,1408.32,0.22,1.27,34.1,2.09,3.4,678
586.5,596.52,0.28,1.31,25.07,2.37,4.55,1815
1562.57,1563.48,0.28,1.71,31.04,2.14,3.48,50
1516.13,1545.4,0.34,1.15,13.49,2.66,3.35,584
1783.75,1795.91,0.17,1.62,26.95,20.32,2.83,50
851.69,851.52,0.17,1.41,27.43,4.03,3.85,1441
1215.83,1225.0,0.27,1.02,9.83,13.45,4.83,1363
1402.42,1479.72,0.16,0.54,26.87,11.86,4.18,1527
1534.69,1533.05,0.34,1.64,10.05,20.07,3.2,50
1349.49,1215.58,0.21,0.88,8.91,22.29,3.39,842
114.22,112.38,0.23,0.82,15.74,11.92,2.93,2011
423.74,452.7,0.09,1.72,22.19,2.97,4.24,1665
1214.93,1159.24,0.31,0.96,25.53,15.41,3.0,1097
1905.25,2088.02,0.27,1.27,32.42,21.12,4.18,50
1677.12,1668.66,0.07,1.72,25.26,5.25,4.24,50
1320.94,1336.72,0.21,1.72,35.84,2.93,3.2,50
1741.12,1907.05,0.2,0.59,24.38,20.38,4.98,1399
1416.37,1513.78,0.21,0.92,8.65,19.38,4.57,1308
1099.71,1164.52,0.14,0.72,9.69,16.62,4.43,1610
119.78,128.51,0.05,1.13,25.28,2.95,4.33,2135
1330.02,1437.63,0.24,1.22,28.52,18.28,4.03,581
664.52,658.8,0.32,0.74,17.85,14.18,4.59,2114
391.08,401.91,0.15,1.08,19.07,16.84,3.17,1799
1377.02,1283.79,0.16,0.59,25.68,7.88,4.29,1430
439.38,438.26,0.12,1.57,34.23,12.22,3.34,1406
1543.53,1765.82,0.13,1.31,21.37,23.81,4.92,449
1359.86,1513.89,0.19,0.65,37.72,3.87,3.26,1447
1143.86,1101.61,0.17,1.67,32.53,21.45,4.07,499
252.38,254.88,0.08,1.46,19.38,13.21,3.29,1697
1348.9,1404.7,0.31,1.4,9.82,19.78,3.35,297
1660.15,1793.72,0.19,1.07,22.95,3.77,3.82,451
394.27,398.69,0.28,0.67,32.32,10.37,4.27,1788
1617.97,1611.33,0.23,1.19,37.44,23.27,3.33,50
140.86,141.19,0.35,1.72,17.35,21.31,3.75,2282
1786.66,1698.75,0.27,1.61,34.81,3.74,4.93,50
